CIC_MEM_VERS = 2.0
CREATION_DATE  = 2026-07-17T02:46:53.995
ORIGINATOR     = CNES

META_START

COMMENT days (MJD), sec (UTC), altitude (km)

OBJECT_NAME = Sat
OBJECT_ID = Sat

USER_DEFINED_PROTOCOL = CIC
USER_DEFINED_CONTENT = SATELLITE_ALTITUDE
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868

META_STOP

60677 13813.17072 417.254
60677 13903.52440 429.606
60677 13993.87807 441.525
60677 14084.23175 452.891
60677 14174.58543 463.591
60677 14264.93911 473.520
60677 14355.29278 482.582
60677 14445.64646 490.687
60677 14536.00014 497.759
60677 14626.35382 503.730
60677 14716.70750 508.543
60677 14807.06117 512.153
60677 14897.41485 514.525
60677 14987.76853 515.638
60677 15078.12221 515.481
60677 15168.47589 514.055
60677 15258.82956 511.374
60677 15349.18324 507.464
60677 15439.53692 502.360
60677 15529.89060 496.112
60677 15620.24427 488.779
60677 15710.59795 480.430
60677 15800.95163 471.148
60677 15891.30531 461.020
60677 15981.65899 450.148
60677 16072.01266 438.637
60677 16162.36634 426.604
60677 16252.72002 414.167
60677 16343.07370 401.455
60677 16433.42737 388.598
60677 16523.78105 375.730
60677 16614.13473 362.985
60677 16704.48841 350.500
60677 16794.84209 338.408
60677 16885.19576 326.842
60677 16975.54944 315.928
60677 17065.90312 305.787
60677 17156.25680 296.534
60677 17246.61048 288.273
60677 17336.96415 281.098
60677 17427.31783 275.092
60677 17517.67151 270.325
60677 17608.02519 266.851
60677 17698.37886 264.711
60677 17788.73254 263.931
60677 17879.08622 264.520
60677 17969.43990 266.470
60677 18059.79358 269.760
60677 18150.14725 274.350
60677 18240.50093 280.188
60677 18330.85461 287.207
60677 18421.20829 295.324
60677 18511.56197 304.449
60677 18601.91564 314.477
60677 18692.26932 325.295
60677 18782.62300 336.784
60677 18872.97668 348.817
60677 18963.33035 361.263
60677 19053.68403 373.986
60677 19144.03771 386.852
60677 19234.39139 399.725
60677 19324.74507 412.470
60677 19415.09874 424.956
60677 19505.45242 437.056
60677 19595.80610 448.647
60677 19686.15978 459.615
60677 19776.51346 469.850
60677 19866.86713 479.253
60677 19957.22081 487.733
60677 20047.57449 495.207
60677 20137.92817 501.604
60677 20228.28184 506.864
60677 20318.63552 510.936
60677 20408.98920 513.783
