CIC_AEM_VERS = 3.0
CREATION_DATE  = 2026-07-17T02:16:57.670
ORIGINATOR     = CNES

META_START

COMMENT Earth orientation in inertial frame
COMMENT days (MJD), sec (UTC), q0 (real part), q1, q2, q3

OBJECT_NAME = EARTH
OBJECT_ID = EARTH

REF_FRAME_A = ICRF
REF_FRAME_B = ECF
ATTITUDE_DIR = A2B
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = FIRST

META_STOP

60684 72118.81239 0.907110 0.000496 0.001111 0.420892
60684 72209.16607 0.905718 0.000500 0.001109 0.423878
60684 72299.51975 0.904317 0.000503 0.001107 0.426860
60684 72389.87343 0.902906 0.000507 0.001106 0.429836
60684 72480.22710 0.901485 0.000511 0.001104 0.432809
60684 72570.58078 0.900054 0.000514 0.001102 0.435776
60684 72660.93446 0.898614 0.000518 0.001100 0.438739
60684 72751.28814 0.897164 0.000521 0.001099 0.441697
60684 72841.64181 0.895704 0.000525 0.001097 0.444650
60684 72931.99549 0.894234 0.000529 0.001095 0.447598
60684 73022.34917 0.892755 0.000532 0.001094 0.450542
60684 73112.70285 0.891266 0.000536 0.001092 0.453480
60684 73203.05653 0.889767 0.000540 0.001090 0.456414
60684 73293.41020 0.888258 0.000543 0.001088 0.459343
60684 73383.76388 0.886740 0.000547 0.001086 0.462266
60684 73474.11756 0.885213 0.000550 0.001085 0.465185
60684 73564.47124 0.883675 0.000554 0.001083 0.468099
60684 73654.82492 0.882128 0.000557 0.001081 0.471007
60684 73745.17859 0.880572 0.000561 0.001079 0.473911
60684 73835.53227 0.879006 0.000565 0.001077 0.476809
60684 73925.88595 0.877430 0.000568 0.001075 0.479702
60684 74016.23963 0.875845 0.000572 0.001074 0.482590
60684 74106.59330 0.874251 0.000575 0.001072 0.485473
60684 74196.94698 0.872647 0.000579 0.001070 0.488350
60684 74287.30066 0.871033 0.000582 0.001068 0.491223
60684 74377.65434 0.869410 0.000586 0.001066 0.494089
60684 74468.00802 0.867778 0.000589 0.001064 0.496951
60684 74558.36169 0.866136 0.000593 0.001062 0.499807
60684 74648.71537 0.864485 0.000596 0.001060 0.502658
60684 74739.06905 0.862824 0.000600 0.001058 0.505503
60684 74829.42273 0.861154 0.000603 0.001056 0.508342
60684 74919.77641 0.859475 0.000607 0.001054 0.511177
60684 75010.13008 0.857786 0.000610 0.001052 0.514005
60684 75100.48376 0.856088 0.000614 0.001050 0.516828
60684 75190.83744 0.854381 0.000617 0.001048 0.519646
60684 75281.19112 0.852664 0.000620 0.001046 0.522457
60684 75371.54479 0.850939 0.000624 0.001044 0.525264
60684 75461.89847 0.849204 0.000627 0.001042 0.528064
60684 75552.25215 0.847459 0.000631 0.001040 0.530859
60684 75642.60583 0.845706 0.000634 0.001038 0.533648
60684 75732.95951 0.843943 0.000638 0.001036 0.536431
60684 75823.31318 0.842172 0.000641 0.001034 0.539208
60684 75913.66686 0.840391 0.000644 0.001031 0.541980
60684 76004.02054 0.838601 0.000648 0.001029 0.544745
60684 76094.37422 0.836802 0.000651 0.001027 0.547505
60684 76184.72789 0.834993 0.000655 0.001025 0.550259
60684 76275.08157 0.833176 0.000658 0.001023 0.553006
60684 76365.43525 0.831350 0.000661 0.001021 0.555748
60684 76455.78893 0.829514 0.000665 0.001019 0.558484
60684 76546.14261 0.827670 0.000668 0.001016 0.561214
60684 76636.49628 0.825817 0.000671 0.001014 0.563937
60684 76726.84996 0.823955 0.000675 0.001012 0.566655
60684 76817.20364 0.822083 0.000678 0.001010 0.569366
60684 76907.55732 0.820203 0.000681 0.001007 0.572071
60684 76997.91100 0.818314 0.000685 0.001005 0.574770
60684 77088.26467 0.816416 0.000688 0.001003 0.577463
60684 77178.61835 0.814509 0.000691 0.001001 0.580149
60684 77268.97203 0.812594 0.000695 0.000998 0.582829
60684 77359.32571 0.810669 0.000698 0.000996 0.585503
60684 77449.67938 0.808736 0.000701 0.000994 0.588170
60684 77540.03306 0.806794 0.000704 0.000991 0.590832
60684 77630.38674 0.804843 0.000708 0.000989 0.593486
60684 77720.74042 0.802884 0.000711 0.000987 0.596134
60684 77811.09410 0.800916 0.000714 0.000984 0.598776
60684 77901.44777 0.798939 0.000717 0.000982 0.601411
60684 77991.80145 0.796953 0.000721 0.000980 0.604040
60684 78082.15513 0.794959 0.000724 0.000977 0.606662
60684 78172.50881 0.792956 0.000727 0.000975 0.609278
60684 78262.86249 0.790944 0.000730 0.000973 0.611887
60684 78353.21616 0.788924 0.000734 0.000970 0.614489
60684 78443.56984 0.786896 0.000737 0.000968 0.617085
60684 78533.92352 0.784859 0.000740 0.000965 0.619674
60684 78624.27720 0.782813 0.000743 0.000963 0.622256
60684 78714.63087 0.780759 0.000746 0.000960 0.624831
60684 78804.98455 0.778696 0.000749 0.000958 0.627400
60684 78895.33823 0.776625 0.000753 0.000955 0.629962
60684 78985.69191 0.774545 0.000756 0.000953 0.632517
60684 79076.04559 0.772458 0.000759 0.000951 0.635065
60684 79166.39926 0.770361 0.000762 0.000948 0.637607
60684 79256.75294 0.768257 0.000765 0.000945 0.640141
60684 79347.10662 0.766144 0.000768 0.000943 0.642668
60684 79437.46030 0.764022 0.000771 0.000940 0.645189
60684 79527.81397 0.761893 0.000774 0.000938 0.647702
60684 79618.16765 0.759755 0.000777 0.000935 0.650209
60684 79708.52133 0.757609 0.000781 0.000933 0.652708
60684 79798.87501 0.755454 0.000784 0.000930 0.655200
60684 79889.22869 0.753292 0.000787 0.000928 0.657685
60684 79979.58236 0.751121 0.000790 0.000925 0.660163
60684 80069.93604 0.748942 0.000793 0.000922 0.662634
60684 80160.28972 0.746755 0.000796 0.000920 0.665098
60684 80250.64340 0.744560 0.000799 0.000917 0.667554
60684 80340.99708 0.742357 0.000802 0.000915 0.670004
60684 80431.35075 0.740146 0.000805 0.000912 0.672446
60684 80521.70443 0.737926 0.000808 0.000909 0.674880
60684 80612.05811 0.735699 0.000811 0.000907 0.677308
60684 80702.41179 0.733464 0.000814 0.000904 0.679728
60684 80792.76546 0.731220 0.000817 0.000901 0.682140
60684 80883.11914 0.728969 0.000820 0.000898 0.684545
60684 80973.47282 0.726710 0.000823 0.000896 0.686943
60684 81063.82650 0.724443 0.000826 0.000893 0.689333
60684 81154.18018 0.722168 0.000829 0.000890 0.691716
60684 81244.53385 0.719886 0.000832 0.000888 0.694092
60684 81334.88753 0.717595 0.000834 0.000885 0.696459
60684 81425.24121 0.715297 0.000837 0.000882 0.698820
60684 81515.59489 0.712991 0.000840 0.000879 0.701172
60684 81605.94857 0.710677 0.000843 0.000877 0.703517
60684 81696.30224 0.708356 0.000846 0.000874 0.705855
60684 81786.65592 0.706027 0.000849 0.000871 0.708184
60684 81877.00960 0.703690 0.000852 0.000868 0.710506
60684 81967.36328 0.701345 0.000855 0.000865 0.712821
60684 82057.71695 0.698993 0.000857 0.000863 0.715127
60684 82148.07063 0.696633 0.000860 0.000860 0.717426
60684 82238.42431 0.694266 0.000863 0.000857 0.719717
60684 82328.77799 0.691891 0.000866 0.000854 0.722000
60684 82419.13167 0.689509 0.000869 0.000851 0.724276
60684 82509.48534 0.687119 0.000872 0.000848 0.726543
60684 82599.83902 0.684722 0.000874 0.000845 0.728803
60684 82690.19270 0.682318 0.000877 0.000843 0.731055
60684 82780.54638 0.679906 0.000880 0.000840 0.733299
60684 82870.90006 0.677486 0.000883 0.000837 0.735535
60684 82961.25373 0.675059 0.000885 0.000834 0.737762
60684 83051.60741 0.672625 0.000888 0.000831 0.739982
60684 83141.96109 0.670184 0.000891 0.000828 0.742194
60684 83232.31477 0.667735 0.000894 0.000825 0.744398
60684 83322.66844 0.665279 0.000896 0.000822 0.746594
60684 83413.02212 0.662816 0.000899 0.000819 0.748781
60684 83503.37580 0.660346 0.000902 0.000816 0.750961
60684 83593.72948 0.657868 0.000904 0.000813 0.753132
60684 83684.08316 0.655384 0.000907 0.000810 0.755295
60684 83774.43683 0.652892 0.000910 0.000807 0.757450
60684 83864.79051 0.650393 0.000912 0.000804 0.759597
60684 83955.14419 0.647887 0.000915 0.000801 0.761735
60684 84045.49787 0.645374 0.000918 0.000798 0.763866
60684 84135.85154 0.642854 0.000920 0.000795 0.765988
60684 84226.20522 0.640327 0.000923 0.000792 0.768101
60684 84316.55890 0.637793 0.000926 0.000789 0.770206
60684 84406.91258 0.635253 0.000928 0.000786 0.772303
60684 84497.26626 0.632705 0.000931 0.000783 0.774392
60684 84587.61993 0.630150 0.000933 0.000780 0.776472
60684 84677.97361 0.627589 0.000936 0.000777 0.778544
60684 84768.32729 0.625021 0.000938 0.000774 0.780607
60684 84858.68097 0.622446 0.000941 0.000771 0.782662
60684 84949.03465 0.619864 0.000944 0.000768 0.784708
60684 85039.38832 0.617276 0.000946 0.000764 0.786746
60684 85129.74200 0.614681 0.000949 0.000761 0.788775
60684 85220.09568 0.612079 0.000951 0.000758 0.790796
60684 85310.44936 0.609470 0.000954 0.000755 0.792808
60684 85400.80303 0.606855 0.000956 0.000752 0.794812
60684 85491.15671 0.604233 0.000958 0.000749 0.796806
60684 85581.51039 0.601605 0.000961 0.000746 0.798793
60684 85671.86407 0.598971 0.000963 0.000742 0.800770
60684 85762.21775 0.596329 0.000966 0.000739 0.802739
60684 85852.57142 0.593682 0.000968 0.000736 0.804699
60684 85942.92510 0.591027 0.000971 0.000733 0.806651
60684 86033.27878 0.588367 0.000973 0.000730 0.808593
60684 86123.63246 0.585700 0.000976 0.000726 0.810527
60684 86213.98614 0.583026 0.000978 0.000723 0.812452
60684 86304.33981 0.580347 0.000980 0.000720 0.814369
60684 86394.69349 0.577661 0.000983 0.000717 0.816276
60685 85.04717 0.574969 0.000985 0.000714 0.818175
60685 175.40085 0.572270 0.000987 0.000710 0.820064
60685 265.75452 0.569565 0.000990 0.000707 0.821945
60685 356.10820 0.566855 0.000992 0.000704 0.823817
60685 446.46188 0.564138 0.000994 0.000700 0.825680
60685 536.81556 0.561414 0.000997 0.000697 0.827534
60685 627.16924 0.558685 0.000999 0.000694 0.829379
60685 717.52291 0.555950 0.001001 0.000691 0.831215
60685 807.87659 0.553209 0.001003 0.000687 0.833042
60685 898.23027 0.550461 0.001006 0.000684 0.834860
60685 988.58395 0.547708 0.001008 0.000681 0.836669
60685 1078.93762 0.544949 0.001010 0.000677 0.838468
60685 1169.29130 0.542184 0.001012 0.000674 0.840259
60685 1259.64498 0.539413 0.001015 0.000671 0.842041
60685 1349.99866 0.536636 0.001017 0.000667 0.843813
60685 1440.35234 0.533853 0.001019 0.000664 0.845576
60685 1530.70601 0.531064 0.001021 0.000661 0.847331
60685 1621.05969 0.528270 0.001023 0.000657 0.849075
60685 1711.41337 0.525470 0.001026 0.000654 0.850811
60685 1801.76705 0.522664 0.001028 0.000651 0.852538
60685 1892.12073 0.519853 0.001030 0.000647 0.854255
60685 1982.47440 0.517036 0.001032 0.000644 0.855963
60685 2072.82808 0.514213 0.001034 0.000640 0.857661
60685 2163.18176 0.511385 0.001036 0.000637 0.859351
60685 2253.53544 0.508551 0.001038 0.000634 0.861031
60685 2343.88911 0.505712 0.001040 0.000630 0.862701
60685 2434.24279 0.502867 0.001042 0.000627 0.864363
60685 2524.59647 0.500017 0.001044 0.000623 0.866015
60685 2614.95015 0.497161 0.001047 0.000620 0.867657
60685 2705.30383 0.494300 0.001049 0.000616 0.869290
60685 2795.65750 0.491434 0.001051 0.000613 0.870914
60685 2886.01118 0.488562 0.001053 0.000609 0.872528
60685 2976.36486 0.485685 0.001055 0.000606 0.874133
60685 3066.71854 0.482803 0.001057 0.000602 0.875728
60685 3157.07222 0.479915 0.001059 0.000599 0.877314
60685 3247.42589 0.477022 0.001061 0.000595 0.878890
60685 3337.77957 0.474125 0.001063 0.000592 0.880457
60685 3428.13325 0.471221 0.001064 0.000588 0.882014
60685 3518.48693 0.468313 0.001066 0.000585 0.883562
60685 3608.84060 0.465400 0.001068 0.000581 0.885100
60685 3699.19428 0.462482 0.001070 0.000578 0.886628
60685 3789.54796 0.459558 0.001072 0.000574 0.888147
60685 3879.90164 0.456630 0.001074 0.000571 0.889656
60685 3970.25532 0.453697 0.001076 0.000567 0.891155
60685 4060.60899 0.450758 0.001078 0.000564 0.892645
60685 4150.96267 0.447815 0.001080 0.000560 0.894125
60685 4241.31635 0.444867 0.001081 0.000557 0.895596
60685 4331.67003 0.441914 0.001083 0.000553 0.897056
60685 4422.02371 0.438957 0.001085 0.000550 0.898507
60685 4512.37738 0.435994 0.001087 0.000546 0.899949
60685 4602.73106 0.433027 0.001089 0.000542 0.901380
60685 4693.08474 0.430055 0.001090 0.000539 0.902802
60685 4783.43842 0.427079 0.001092 0.000535 0.904213
60685 4873.79209 0.424098 0.001094 0.000532 0.905616
60685 4964.14577 0.421112 0.001096 0.000528 0.907008
60685 5054.49945 0.418122 0.001097 0.000524 0.908390
60685 5144.85313 0.415127 0.001099 0.000521 0.909763
60685 5235.20681 0.412128 0.001101 0.000517 0.911125
60685 5325.56048 0.409124 0.001103 0.000513 0.912478
60685 5415.91416 0.406116 0.001104 0.000510 0.913821
60685 5506.26784 0.403103 0.001106 0.000506 0.915154
60685 5596.62152 0.400086 0.001108 0.000503 0.916477
60685 5686.97519 0.397065 0.001109 0.000499 0.917790
60685 5777.32887 0.394039 0.001111 0.000495 0.919093
60685 5867.68255 0.391009 0.001113 0.000492 0.920386
60685 5958.03623 0.387975 0.001114 0.000488 0.921669
60685 6048.38991 0.384937 0.001116 0.000484 0.922942
60685 6138.74358 0.381894 0.001117 0.000481 0.924205
60685 6229.09726 0.378847 0.001119 0.000477 0.925458
60685 6319.45094 0.375796 0.001120 0.000473 0.926701
60685 6409.80462 0.372742 0.001122 0.000470 0.927934
60685 6500.15830 0.369683 0.001124 0.000466 0.929157
60685 6590.51197 0.366620 0.001125 0.000462 0.930370
60685 6680.86565 0.363553 0.001127 0.000458 0.931573
60685 6771.21933 0.360482 0.001128 0.000455 0.932765
60685 6861.57301 0.357407 0.001130 0.000451 0.933948
60685 6951.92668 0.354328 0.001131 0.000447 0.935120
60685 7042.28036 0.351246 0.001133 0.000444 0.936283
60685 7132.63404 0.348159 0.001134 0.000440 0.937435
60685 7222.98772 0.345069 0.001135 0.000436 0.938576
60685 7313.34140 0.341975 0.001137 0.000432 0.939708
60685 7403.69507 0.338878 0.001138 0.000429 0.940830
60685 7494.04875 0.335777 0.001140 0.000425 0.941941
60685 7584.40243 0.332672 0.001141 0.000421 0.943042
60685 7674.75611 0.329563 0.001142 0.000417 0.944133
60685 7765.10979 0.326451 0.001144 0.000414 0.945213
60685 7855.46346 0.323335 0.001145 0.000410 0.946284
60685 7945.81714 0.320216 0.001147 0.000406 0.947344
60685 8036.17082 0.317094 0.001148 0.000402 0.948393
60685 8126.52450 0.313968 0.001149 0.000398 0.949433
60685 8216.87817 0.310838 0.001151 0.000395 0.950462
60685 8307.23185 0.307705 0.001152 0.000391 0.951481
60685 8397.58553 0.304569 0.001153 0.000387 0.952489
60685 8487.93921 0.301430 0.001154 0.000383 0.953488
60685 8578.29289 0.298287 0.001156 0.000379 0.954475
60685 8668.64656 0.295141 0.001157 0.000376 0.955453
60685 8759.00024 0.291992 0.001158 0.000372 0.956420
60685 8849.35392 0.288839 0.001159 0.000368 0.957377
60685 8939.70760 0.285684 0.001161 0.000364 0.958323
60685 9030.06127 0.282525 0.001162 0.000360 0.959259
60685 9120.41495 0.279364 0.001163 0.000357 0.960185
60685 9210.76863 0.276199 0.001164 0.000353 0.961100
60685 9301.12231 0.273031 0.001165 0.000349 0.962004
60685 9391.47599 0.269861 0.001166 0.000345 0.962899
60685 9481.82966 0.266687 0.001167 0.000341 0.963782
60685 9572.18334 0.263511 0.001169 0.000337 0.964656
60685 9662.53702 0.260331 0.001170 0.000333 0.965519
60685 9752.89070 0.257149 0.001171 0.000330 0.966371
60685 9843.24438 0.253964 0.001172 0.000326 0.967213
60685 9933.59805 0.250776 0.001173 0.000322 0.968044
60685 10023.95173 0.247586 0.001174 0.000318 0.968865
60685 10114.30541 0.244393 0.001175 0.000314 0.969676
60685 10204.65909 0.241197 0.001176 0.000310 0.970475
60685 10295.01276 0.237999 0.001177 0.000306 0.971265
60685 10385.36644 0.234798 0.001178 0.000303 0.972043
60685 10475.72012 0.231594 0.001179 0.000299 0.972812
60685 10566.07380 0.228388 0.001180 0.000295 0.973569
60685 10656.42748 0.225180 0.001181 0.000291 0.974316
60685 10746.78115 0.221969 0.001182 0.000287 0.975053
60685 10837.13483 0.218755 0.001183 0.000283 0.975779
60685 10927.48851 0.215540 0.001184 0.000279 0.976494
60685 11017.84219 0.212322 0.001185 0.000275 0.977199
60685 11108.19587 0.209101 0.001186 0.000271 0.977893
60685 11198.54954 0.205879 0.001187 0.000267 0.978577
60685 11288.90322 0.202654 0.001187 0.000264 0.979250
60685 11379.25690 0.199427 0.001188 0.000260 0.979912
60685 11469.61058 0.196197 0.001189 0.000256 0.980564
60685 11559.96425 0.192966 0.001190 0.000252 0.981205
60685 11650.31793 0.189733 0.001191 0.000248 0.981835
60685 11740.67161 0.186497 0.001192 0.000244 0.982455
60685 11831.02529 0.183259 0.001192 0.000240 0.983064
60685 11921.37897 0.180020 0.001193 0.000236 0.983662
60685 12011.73264 0.176778 0.001194 0.000232 0.984250
60685 12102.08632 0.173535 0.001195 0.000228 0.984827
60685 12192.44000 0.170290 0.001195 0.000224 0.985393
60685 12282.79368 0.167043 0.001196 0.000220 0.985949
60685 12373.14736 0.163794 0.001197 0.000216 0.986494
60685 12463.50103 0.160543 0.001198 0.000212 0.987028
60685 12553.85471 0.157290 0.001198 0.000209 0.987552
60685 12644.20839 0.154036 0.001199 0.000205 0.988064
60685 12734.56207 0.150780 0.001200 0.000201 0.988567
60685 12824.91574 0.147523 0.001200 0.000197 0.989058
60685 12915.26942 0.144264 0.001201 0.000193 0.989539
60685 13005.62310 0.141003 0.001202 0.000189 0.990008
60685 13095.97678 0.137741 0.001202 0.000185 0.990468
60685 13186.33046 0.134477 0.001203 0.000181 0.990916
60685 13276.68413 0.131212 0.001203 0.000177 0.991354
60685 13367.03781 0.127945 0.001204 0.000173 0.991780
60685 13457.39149 0.124678 0.001205 0.000169 0.992197
60685 13547.74517 0.121408 0.001205 0.000165 0.992602
60685 13638.09884 0.118138 0.001206 0.000161 0.992996
60685 13728.45252 0.114866 0.001206 0.000157 0.993380
60685 13818.80620 0.111593 0.001207 0.000153 0.993753
60685 13909.15988 0.108318 0.001207 0.000149 0.994116
60685 13999.51356 0.105043 0.001208 0.000145 0.994467
60685 14089.86723 0.101766 0.001208 0.000141 0.994808
60685 14180.22091 0.098488 0.001209 0.000137 0.995137
60685 14270.57459 0.095209 0.001209 0.000133 0.995457
60685 14360.92827 0.091929 0.001209 0.000129 0.995765
60685 14451.28195 0.088649 0.001210 0.000125 0.996062
60685 14541.63562 0.085367 0.001210 0.000121 0.996349
60685 14631.98930 0.082084 0.001211 0.000117 0.996625
60685 14722.34298 0.078800 0.001211 0.000113 0.996890
60685 14812.69666 0.075516 0.001211 0.000109 0.997144
60685 14903.05033 0.072230 0.001212 0.000105 0.997387
60685 14993.40401 0.068944 0.001212 0.000101 0.997620
60685 15083.75769 0.065657 0.001212 0.000097 0.997841
60685 15174.11137 0.062370 0.001213 0.000093 0.998052
60685 15264.46505 0.059082 0.001213 0.000089 0.998252
60685 15354.81872 0.055793 0.001213 0.000085 0.998442
60685 15445.17240 0.052503 0.001214 0.000081 0.998620
60685 15535.52608 0.049213 0.001214 0.000077 0.998788
60685 15625.87976 0.045922 0.001214 0.000073 0.998944
60685 15716.23344 0.042631 0.001214 0.000069 0.999090
60685 15806.58711 0.039340 0.001215 0.000065 0.999225
60685 15896.94079 0.036048 0.001215 0.000061 0.999349
60685 15987.29447 0.032755 0.001215 0.000057 0.999463
60685 16077.64815 0.029463 0.001215 0.000053 0.999565
60685 16168.00182 0.026169 0.001215 0.000049 0.999657
60685 16258.35550 0.022876 0.001215 0.000045 0.999738
60685 16348.70918 0.019583 0.001216 0.000041 0.999808
60685 16439.06286 0.016289 0.001216 0.000037 0.999867
60685 16529.41654 0.012995 0.001216 0.000033 0.999915
60685 16619.77021 0.009701 0.001216 0.000029 0.999952
60685 16710.12389 0.006406 0.001216 0.000025 0.999979
60685 16800.47757 0.003112 0.001216 0.000021 0.999994
60685 16890.83125 -0.000182 0.001216 0.000017 0.999999
60685 16981.18492 -0.003477 0.001216 0.000013 0.999993
60685 17071.53860 -0.006771 0.001216 0.000009 0.999976
60685 17161.89228 -0.010065 0.001216 0.000005 0.999949
60685 17252.24596 -0.013359 0.001216 0.000001 0.999910
60685 17342.59964 -0.016653 0.001216 -0.000003 0.999861
60685 17432.95331 -0.019947 0.001216 -0.000007 0.999800
60685 17523.30699 -0.023241 0.001216 -0.000011 0.999729
60685 17613.66067 -0.026534 0.001216 -0.000015 0.999647
60685 17704.01435 -0.029827 0.001216 -0.000019 0.999554
60685 17794.36803 -0.033120 0.001216 -0.000023 0.999451
60685 17884.72170 -0.036412 0.001216 -0.000027 0.999336
60685 17975.07538 -0.039704 0.001216 -0.000031 0.999211
60685 18065.42906 -0.042995 0.001216 -0.000035 0.999075
60685 18155.78274 -0.046287 0.001216 -0.000039 0.998927
60685 18246.13641 -0.049577 0.001216 -0.000043 0.998770
60685 18336.49009 -0.052867 0.001215 -0.000047 0.998601
60685 18426.84377 -0.056157 0.001215 -0.000051 0.998421
60685 18517.19745 -0.059445 0.001215 -0.000055 0.998231
60685 18607.55113 -0.062734 0.001215 -0.000059 0.998030
60685 18697.90480 -0.066021 0.001215 -0.000063 0.997817
60685 18788.25848 -0.069308 0.001215 -0.000067 0.997595
60685 18878.61216 -0.072594 0.001214 -0.000071 0.997361
60685 18968.96584 -0.075879 0.001214 -0.000075 0.997116
60685 19059.31952 -0.079164 0.001214 -0.000079 0.996861
60685 19149.67319 -0.082447 0.001214 -0.000083 0.996595
60685 19240.02687 -0.085730 0.001213 -0.000087 0.996318
60685 19330.38055 -0.089012 0.001213 -0.000091 0.996030
60685 19420.73423 -0.092292 0.001213 -0.000095 0.995731
60685 19511.08790 -0.095572 0.001212 -0.000099 0.995422
60685 19601.44158 -0.098851 0.001212 -0.000103 0.995102
60685 19691.79526 -0.102129 0.001212 -0.000107 0.994770
60685 19782.14894 -0.105405 0.001211 -0.000111 0.994429
60685 19872.50262 -0.108681 0.001211 -0.000115 0.994076
60685 19962.85629 -0.111955 0.001211 -0.000119 0.993713
60685 20053.20997 -0.115228 0.001210 -0.000123 0.993338
60685 20143.56365 -0.118500 0.001210 -0.000127 0.992953
60685 20233.91733 -0.121770 0.001209 -0.000131 0.992558
60685 20324.27101 -0.125039 0.001209 -0.000135 0.992151
60685 20414.62468 -0.128307 0.001208 -0.000139 0.991734
60685 20504.97836 -0.131573 0.001208 -0.000143 0.991306
60685 20595.33204 -0.134838 0.001207 -0.000147 0.990867
60685 20685.68572 -0.138102 0.001207 -0.000151 0.990417
60685 20776.03939 -0.141364 0.001206 -0.000155 0.989957
60685 20866.39307 -0.144624 0.001206 -0.000159 0.989486
60685 20956.74675 -0.147883 0.001205 -0.000163 0.989004
60685 21047.10043 -0.151141 0.001205 -0.000167 0.988512
60685 21137.45411 -0.154396 0.001204 -0.000171 0.988008
60685 21227.80778 -0.157650 0.001204 -0.000175 0.987494
60685 21318.16146 -0.160903 0.001203 -0.000178 0.986970
60685 21408.51514 -0.164153 0.001203 -0.000182 0.986434
60685 21498.86882 -0.167402 0.001202 -0.000186 0.985888
60685 21589.22249 -0.170649 0.001201 -0.000190 0.985331
60685 21679.57617 -0.173894 0.001201 -0.000194 0.984764
60685 21769.92985 -0.177137 0.001200 -0.000198 0.984185
60685 21860.28353 -0.180378 0.001199 -0.000202 0.983597
60685 21950.63721 -0.183618 0.001199 -0.000206 0.982997
60685 22040.99088 -0.186855 0.001198 -0.000210 0.982387
60685 22131.34456 -0.190090 0.001197 -0.000214 0.981766
60685 22221.69824 -0.193324 0.001197 -0.000218 0.981134
60685 22312.05192 -0.196555 0.001196 -0.000222 0.980492
60685 22402.40560 -0.199784 0.001195 -0.000226 0.979839
60685 22492.75927 -0.203011 0.001194 -0.000230 0.979176
60685 22583.11295 -0.206235 0.001194 -0.000234 0.978502
60685 22673.46663 -0.209458 0.001193 -0.000238 0.977817
60685 22763.82031 -0.212678 0.001192 -0.000242 0.977122
60685 22854.17398 -0.215896 0.001191 -0.000246 0.976416
60685 22944.52766 -0.219111 0.001191 -0.000249 0.975699
60685 23034.88134 -0.222324 0.001190 -0.000253 0.974972
60685 23125.23502 -0.225535 0.001189 -0.000257 0.974234
60685 23215.58870 -0.228743 0.001188 -0.000261 0.973486
60685 23305.94237 -0.231949 0.001187 -0.000265 0.972727
60685 23396.29605 -0.235152 0.001186 -0.000269 0.971958
60685 23486.64973 -0.238353 0.001185 -0.000273 0.971178
60685 23577.00341 -0.241551 0.001184 -0.000277 0.970387
60685 23667.35709 -0.244746 0.001184 -0.000281 0.969586
60685 23757.71076 -0.247939 0.001183 -0.000285 0.968775
60685 23848.06444 -0.251129 0.001182 -0.000289 0.967953
60685 23938.41812 -0.254317 0.001181 -0.000292 0.967120
60685 24028.77180 -0.257501 0.001180 -0.000296 0.966277
60685 24119.12547 -0.260683 0.001179 -0.000300 0.965424
60685 24209.47915 -0.263862 0.001178 -0.000304 0.964560
60685 24299.83283 -0.267038 0.001177 -0.000308 0.963685
60685 24390.18651 -0.270212 0.001176 -0.000312 0.962800
60685 24480.54019 -0.273382 0.001175 -0.000316 0.961905
60685 24570.89386 -0.276549 0.001174 -0.000320 0.960999
60685 24661.24754 -0.279714 0.001173 -0.000323 0.960083
60685 24751.60122 -0.282875 0.001171 -0.000327 0.959156
60685 24841.95490 -0.286033 0.001170 -0.000331 0.958219
60685 24932.30857 -0.289188 0.001169 -0.000335 0.957271
60685 25022.66225 -0.292340 0.001168 -0.000339 0.956314
60685 25113.01593 -0.295489 0.001167 -0.000343 0.955345
60685 25203.36961 -0.298635 0.001166 -0.000347 0.954367
60685 25293.72329 -0.301777 0.001165 -0.000350 0.953378
60685 25384.07696 -0.304916 0.001164 -0.000354 0.952378
60685 25474.43064 -0.308052 0.001162 -0.000358 0.951369
60685 25564.78432 -0.311185 0.001161 -0.000362 0.950349
60685 25655.13800 -0.314314 0.001160 -0.000366 0.949318
60685 25745.49168 -0.317439 0.001159 -0.000370 0.948278
60685 25835.84535 -0.320562 0.001158 -0.000373 0.947227
60685 25926.19903 -0.323680 0.001156 -0.000377 0.946166
60685 26016.55271 -0.326796 0.001155 -0.000381 0.945094
60685 26106.90639 -0.329907 0.001154 -0.000385 0.944013
60685 26197.26006 -0.333015 0.001153 -0.000389 0.942921
60685 26287.61374 -0.336120 0.001151 -0.000392 0.941818
60685 26377.96742 -0.339221 0.001150 -0.000396 0.940706
60685 26468.32110 -0.342318 0.001149 -0.000400 0.939583
60685 26558.67478 -0.345411 0.001147 -0.000404 0.938451
60685 26649.02845 -0.348501 0.001146 -0.000408 0.937308
60685 26739.38213 -0.351587 0.001145 -0.000411 0.936154
60685 26829.73581 -0.354669 0.001143 -0.000415 0.934991
60685 26920.08949 -0.357747 0.001142 -0.000419 0.933818
60685 27010.44317 -0.360822 0.001141 -0.000423 0.932634
60685 27100.79684 -0.363892 0.001139 -0.000426 0.931440
60685 27191.15052 -0.366959 0.001138 -0.000430 0.930236
60685 27281.50420 -0.370021 0.001136 -0.000434 0.929022
60685 27371.85788 -0.373080 0.001135 -0.000438 0.927798
60685 27462.21155 -0.376134 0.001133 -0.000441 0.926564
60685 27552.56523 -0.379185 0.001132 -0.000445 0.925320
60685 27642.91891 -0.382231 0.001131 -0.000449 0.924066
